id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity,album
2tzAN1L07SNwnOdgOEeuQr,Pauwi Nako,PDL,0.657,0.746,1,-6.277,1,0.0464,0.0175,0,0.107,0.467,136.887,audio_features,spotify:track:2tzAN1L07SNwnOdgOEeuQr,https://api.spotify.com/v1/tracks/2tzAN1L07SNwnOdgOEeuQr,https://api.spotify.com/v1/audio-analysis/2tzAN1L07SNwnOdgOEeuQr,341574,4,63,Pauwi Nako
4FdQYoWFym37QDQ2GkEHi1,It Might Be You - Theme from Everyday I Love You,Michael Pangilinan,0.541,0.435,6,-7.404,1,0.0242,0.314,3.28e-6,0.114,0.242,95.023,audio_features,spotify:track:4FdQYoWFym37QDQ2GkEHi1,https://api.spotify.com/v1/tracks/4FdQYoWFym37QDQ2GkEHi1,https://api.spotify.com/v1/audio-analysis/4FdQYoWFym37QDQ2GkEHi1,252970,4,62,It Might Be You (Theme from Everyday I Love You)
6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,audio_features,spotify:track:6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187,4,77,In My Own Words
2btKtacOXuMtC9WjcNRvAA,ILYSB,LANY,0.636,0.623,5,-7.016,1,0.0603,0.468,0.00453,0.351,0.389,100.026,audio_features,spotify:track:2btKtacOXuMtC9WjcNRvAA,https://api.spotify.com/v1/tracks/2btKtacOXuMtC9WjcNRvAA,https://api.spotify.com/v1/audio-analysis/2btKtacOXuMtC9WjcNRvAA,211150,4,68,LANY
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,Jesse McCartney,0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,audio_features,spotify:track:1HwpWwa6bnqqRhK8agG4RS,https://api.spotify.com/v1/tracks/1HwpWwa6bnqqRhK8agG4RS,https://api.spotify.com/v1/audio-analysis/1HwpWwa6bnqqRhK8agG4RS,214227,4,73,Beautiful Soul
5T8bLnWG8sg9ER8RKNZbCB,Before I Let You Go,Freestyle,0.655,0.348,4,-12.091,1,0.0356,0.176,0,0.161,0.0641,120.011,audio_features,spotify:track:5T8bLnWG8sg9ER8RKNZbCB,https://api.spotify.com/v1/tracks/5T8bLnWG8sg9ER8RKNZbCB,https://api.spotify.com/v1/audio-analysis/5T8bLnWG8sg9ER8RKNZbCB,289267,4,63,Freestyle
1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,Christian Bautista,0.485,0.29,1,-8.444,1,0.0321,0.817,0,0.111,0.333,134.168,audio_features,spotify:track:1C3wg8sCIPqpNQx0wAL4DC,https://api.spotify.com/v1/tracks/1C3wg8sCIPqpNQx0wAL4DC,https://api.spotify.com/v1/audio-analysis/1C3wg8sCIPqpNQx0wAL4DC,207787,4,62,Christian Bautista
61sJQh19AcTBrX7P8LWLi0,Passenger Seat (Acoustic),Stephen Speaks,0.549,0.437,7,-8.64,1,0.0313,0.683,1.53e-5,0.224,0.688,153.592,audio_features,spotify:track:61sJQh19AcTBrX7P8LWLi0,https://api.spotify.com/v1/tracks/61sJQh19AcTBrX7P8LWLi0,https://api.spotify.com/v1/audio-analysis/61sJQh19AcTBrX7P8LWLi0,273067,4,64,No More Doubt
4T7CM071eEoHudiDShZlCJ,Tala,Sarah Geronimo,0.598,0.795,8,-1.602,1,0.0497,0.623,1.93e-4,0.0971,0.499,97.999,audio_features,spotify:track:4T7CM071eEoHudiDShZlCJ,https://api.spotify.com/v1/tracks/4T7CM071eEoHudiDShZlCJ,https://api.spotify.com/v1/audio-analysis/4T7CM071eEoHudiDShZlCJ,245053,4,63,The Great Unknown
6WtBVDL02RRvWlvzF4sjE9,Cutie Uyyy,Soulthrll,0.697,0.441,0,-7.907,1,0.0652,0.0759,2.34e-5,0.122,0.387,75.045,audio_features,spotify:track:6WtBVDL02RRvWlvzF4sjE9,https://api.spotify.com/v1/tracks/6WtBVDL02RRvWlvzF4sjE9,https://api.spotify.com/v1/audio-analysis/6WtBVDL02RRvWlvzF4sjE9,134400,4,61,Cutie Uyyy
06cUybZMETs4i3yQO1f7p3,Weak,Khel Pangilinan,0.71,0.373,5,-10.611,0,0.0618,0.179,0,0.156,0.141,127.064,audio_features,spotify:track:06cUybZMETs4i3yQO1f7p3,https://api.spotify.com/v1/tracks/06cUybZMETs4i3yQO1f7p3,https://api.spotify.com/v1/audio-analysis/06cUybZMETs4i3yQO1f7p3,211200,4,64,Weak
0gcjc7Vt5xtcfmJgf6g2IO,When You Say Nothing At All,Ronan Keating,0.456,0.448,7,-10.665,1,0.0251,0.161,1.19e-6,0.0811,0.418,173.885,audio_features,spotify:track:0gcjc7Vt5xtcfmJgf6g2IO,https://api.spotify.com/v1/tracks/0gcjc7Vt5xtcfmJgf6g2IO,https://api.spotify.com/v1/audio-analysis/0gcjc7Vt5xtcfmJgf6g2IO,256827,4,73,Ronan
1WXs4O7mBxXglHJPwYweHq,Demonyo,juan karlos,0.415,0.508,0,-9.169,1,0.0363,0.0509,0.0162,0.103,0.114,188.744,audio_features,spotify:track:1WXs4O7mBxXglHJPwYweHq,https://api.spotify.com/v1/tracks/1WXs4O7mBxXglHJPwYweHq,https://api.spotify.com/v1/audio-analysis/1WXs4O7mBxXglHJPwYweHq,218000,4,61,JKL
3D110t9ctcoOoylXsc3iR8,Thick And Thin,LANY,0.697,0.551,5,-6.179,0,0.0282,0.059,0,0.0762,0.339,99.996,audio_features,spotify:track:3D110t9ctcoOoylXsc3iR8,https://api.spotify.com/v1/tracks/3D110t9ctcoOoylXsc3iR8,https://api.spotify.com/v1/audio-analysis/3D110t9ctcoOoylXsc3iR8,212002,4,68,Malibu Nights
0I5Z0p0cLWdyJNC6sqMTwD,Spoliarium,Eraserheads,0.367,0.428,8,-12.259,0,0.0308,0.562,3.23e-6,0.229,0.538,170.722,audio_features,spotify:track:0I5Z0p0cLWdyJNC6sqMTwD,https://api.spotify.com/v1/tracks/0I5Z0p0cLWdyJNC6sqMTwD,https://api.spotify.com/v1/audio-analysis/0I5Z0p0cLWdyJNC6sqMTwD,326658,4,60,Sticker Happy
5NXdUJ3Z2jhlp2u1cj6f7m,Balang Araw,I Belong to the Zoo,0.523,0.391,7,-9.283,1,0.0298,0.395,0,0.142,0.354,139.905,audio_features,spotify:track:5NXdUJ3Z2jhlp2u1cj6f7m,https://api.spotify.com/v1/tracks/5NXdUJ3Z2jhlp2u1cj6f7m,https://api.spotify.com/v1/audio-analysis/5NXdUJ3Z2jhlp2u1cj6f7m,288208,4,62,Balang Araw
5BvZvsJbu9MqMKrTTseLrx,Moonlight,Danzz,0.636,0.523,11,-9.898,0,0.0255,7.62e-5,0.186,0.151,0.614,104.985,audio_features,spotify:track:5BvZvsJbu9MqMKrTTseLrx,https://api.spotify.com/v1/tracks/5BvZvsJbu9MqMKrTTseLrx,https://api.spotify.com/v1/audio-analysis/5BvZvsJbu9MqMKrTTseLrx,189714,4,57,Moonlight
7GbAp0HKPQW7WnFJAzMoRk,Thru These Tears,LANY,0.711,0.517,11,-7.695,1,0.0391,0.154,0,0.149,0.294,119.945,audio_features,spotify:track:7GbAp0HKPQW7WnFJAzMoRk,https://api.spotify.com/v1/tracks/7GbAp0HKPQW7WnFJAzMoRk,https://api.spotify.com/v1/audio-analysis/7GbAp0HKPQW7WnFJAzMoRk,204516,4,67,Malibu Nights
6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,December Avenue,0.45,0.648,10,-4.516,1,0.0308,0.132,2.37e-5,0.11,0.282,144.814,audio_features,spotify:track:6GIzDc4xBUeYHwubWwTrhC,https://api.spotify.com/v1/tracks/6GIzDc4xBUeYHwubWwTrhC,https://api.spotify.com/v1/audio-analysis/6GIzDc4xBUeYHwubWwTrhC,282094,4,62,Kahit Di Mo Alam
2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,0.633,0.357,5,-9.366,0,0.0264,0.105,0,0.133,0.674,104.938,audio_features,spotify:track:2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200,4,77,Greatest
5Ro6MdZGgce4PEuaFCJYPq,Ligaya,Eraserheads,0.559,0.614,4,-11.547,0,0.0768,0.415,0,0.139,0.662,124.907,audio_features,spotify:track:5Ro6MdZGgce4PEuaFCJYPq,https://api.spotify.com/v1/tracks/5Ro6MdZGgce4PEuaFCJYPq,https://api.spotify.com/v1/audio-analysis/5Ro6MdZGgce4PEuaFCJYPq,269733,4,53,Ultraelectromagneticpop!
3bbqxv8GN3RhaPnrWxFbmP,All Out Of Love,Air Supply,0.52,0.349,0,-12.738,1,0.0267,0.333,2.69e-6,0.194,0.379,108.401,audio_features,spotify:track:3bbqxv8GN3RhaPnrWxFbmP,https://api.spotify.com/v1/tracks/3bbqxv8GN3RhaPnrWxFbmP,https://api.spotify.com/v1/audio-analysis/3bbqxv8GN3RhaPnrWxFbmP,243600,4,40,Lost In Love
7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,0.702,0.623,0,-8.36,1,0.0417,0.322,0,0.0858,0.503,104.974,audio_features,spotify:track:7ArrTJ1LwcGAlEO65LUQ7i,https://api.spotify.com/v1/tracks/7ArrTJ1LwcGAlEO65LUQ7i,https://api.spotify.com/v1/audio-analysis/7ArrTJ1LwcGAlEO65LUQ7i,201198,4,68,Malibu Nights
47nJrlVeOWNEI4hppa7ha9,Passenger Seat,Stephen Speaks,0.515,0.769,7,-5.696,1,0.0309,0.0453,0.00434,0.0961,0.653,153.046,audio_features,spotify:track:47nJrlVeOWNEI4hppa7ha9,https://api.spotify.com/v1/tracks/47nJrlVeOWNEI4hppa7ha9,https://api.spotify.com/v1/audio-analysis/47nJrlVeOWNEI4hppa7ha9,274245,4,63,Passenger Seat - Single
6BZLjTOKBPqhq4xpOLkjrp,Nandyan Agad Ako,Ex Battalion,0.799,0.529,9,-9.17,1,0.0615,0.661,0,0.0856,0.601,128.05,audio_features,spotify:track:6BZLjTOKBPqhq4xpOLkjrp,https://api.spotify.com/v1/tracks/6BZLjTOKBPqhq4xpOLkjrp,https://api.spotify.com/v1/audio-analysis/6BZLjTOKBPqhq4xpOLkjrp,240179,4,62,6 Years
0yRXPoZx4gkGUYDqNwEGOM,Marikit,Juan Caoile,0.806,0.594,11,-7.671,1,0.0748,0.577,0,0.098,0.787,143.016,audio_features,spotify:track:0yRXPoZx4gkGUYDqNwEGOM,https://api.spotify.com/v1/tracks/0yRXPoZx4gkGUYDqNwEGOM,https://api.spotify.com/v1/audio-analysis/0yRXPoZx4gkGUYDqNwEGOM,263334,4,72,Marikit
4Aor9l4tiok1Llkbu0vREb,Puhon,TJ Monterde,0.524,0.583,7,-4.947,1,0.0717,0.403,0,0.0845,0.691,179.758,audio_features,spotify:track:4Aor9l4tiok1Llkbu0vREb,https://api.spotify.com/v1/tracks/4Aor9l4tiok1Llkbu0vREb,https://api.spotify.com/v1/audio-analysis/4Aor9l4tiok1Llkbu0vREb,240168,4,60,Puhon
1pi3VCMlGVaXvrjlVOkBPN,KLWKN,Music Hero,0.493,0.394,2,-6.997,1,0.0366,0.575,0,0.267,0.375,152.03,audio_features,spotify:track:1pi3VCMlGVaXvrjlVOkBPN,https://api.spotify.com/v1/tracks/1pi3VCMlGVaXvrjlVOkBPN,https://api.spotify.com/v1/audio-analysis/1pi3VCMlGVaXvrjlVOkBPN,256573,4,67,KLWKN
3X9c4tBzSdGhlO4Fx3WYgW,Lifetime,Ben&Ben,0.386,0.657,7,-5.125,1,0.0316,0.292,1.05e-5,0.393,0.401,179.998,audio_features,spotify:track:3X9c4tBzSdGhlO4Fx3WYgW,https://api.spotify.com/v1/tracks/3X9c4tBzSdGhlO4Fx3WYgW,https://api.spotify.com/v1/audio-analysis/3X9c4tBzSdGhlO4Fx3WYgW,171527,4,71,Lifetime
6xRNqXP3baPR9buXr8vreM,3AM,Russ,0.569,0.657,0,-6.639,1,0.0425,0.108,0,0.108,0.111,73.008,audio_features,spotify:track:6xRNqXP3baPR9buXr8vreM,https://api.spotify.com/v1/tracks/6xRNqXP3baPR9buXr8vreM,https://api.spotify.com/v1/audio-analysis/6xRNqXP3baPR9buXr8vreM,200548,4,77,SHAKE THE SNOW GLOBE (DELUXE)
2kYbyudUsQyBzFjWTpy6xV,MAKE ME GO,TWICE,0.818,0.633,7,-3.145,1,0.0611,0.00539,0.00174,0.0446,0.814,111.517,audio_features,spotify:track:2kYbyudUsQyBzFjWTpy6xV,https://api.spotify.com/v1/tracks/2kYbyudUsQyBzFjWTpy6xV,https://api.spotify.com/v1/audio-analysis/2kYbyudUsQyBzFjWTpy6xV,186707,4,51,MORE & MORE
7iXrqFaV5tK4Fri4mrO8jP,FIREWORK,TWICE,0.7,0.92,10,-1.532,0,0.0536,0.115,2.93e-6,0.701,0.685,108.006,audio_features,spotify:track:7iXrqFaV5tK4Fri4mrO8jP,https://api.spotify.com/v1/tracks/7iXrqFaV5tK4Fri4mrO8jP,https://api.spotify.com/v1/audio-analysis/7iXrqFaV5tK4Fri4mrO8jP,193467,4,51,MORE & MORE
1N0yX1ECt0H4ZvxV1ogXJ8,Pagsuko,ALLMO$T,0.791,0.417,9,-7.518,1,0.0698,0.448,4.98e-4,0.189,0.518,88.955,audio_features,spotify:track:1N0yX1ECt0H4ZvxV1ogXJ8,https://api.spotify.com/v1/tracks/1N0yX1ECt0H4ZvxV1ogXJ8,https://api.spotify.com/v1/audio-analysis/1N0yX1ECt0H4ZvxV1ogXJ8,324928,4,61,Pagsuko
1p0GVV1UIllj5zJz2Z0Hzs,#Hot16Challenge2,Szpaku,0.76,0.656,9,-7.57,0,0.0431,0.398,0,0.132,0.558,123.933,audio_features,spotify:track:1p0GVV1UIllj5zJz2Z0Hzs,https://api.spotify.com/v1/tracks/1p0GVV1UIllj5zJz2Z0Hzs,https://api.spotify.com/v1/audio-analysis/1p0GVV1UIllj5zJz2Z0Hzs,154839,4,69,#Hot16Challenge2
7eBYMVok43QesT0KnuIkjn,BUBBLETEA,Quebonafide,0.664,0.739,9,-7.207,0,0.207,0.541,0,0.139,0.438,98.091,audio_features,spotify:track:7eBYMVok43QesT0KnuIkjn,https://api.spotify.com/v1/tracks/7eBYMVok43QesT0KnuIkjn,https://api.spotify.com/v1/audio-analysis/7eBYMVok43QesT0KnuIkjn,284000,4,71,ROMANTIC PSYCHO
2yjSMIxii1fcnrf1R9tU4g,TOKYO2020,Quebonafide,0.921,0.518,8,-9.322,0,0.232,0.0486,1.02e-5,0.149,0.606,130.004,audio_features,spotify:track:2yjSMIxii1fcnrf1R9tU4g,https://api.spotify.com/v1/tracks/2yjSMIxii1fcnrf1R9tU4g,https://api.spotify.com/v1/audio-analysis/2yjSMIxii1fcnrf1R9tU4g,193747,4,69,ROMANTIC PSYCHO
37OjKpGDZngkru4ToHVz4V,Impreza,Sobel,0.92,0.363,11,-11.92,1,0.0933,0.028,0.0118,0.0854,0.558,120.002,audio_features,spotify:track:37OjKpGDZngkru4ToHVz4V,https://api.spotify.com/v1/tracks/37OjKpGDZngkru4ToHVz4V,https://api.spotify.com/v1/audio-analysis/37OjKpGDZngkru4ToHVz4V,165747,4,69,Impreza
0xwpK0H2aL5YxREvcNw4Pe,Szampan,sanah,0.684,0.676,1,-6.669,0,0.0268,0.0159,0,0.272,0.674,129.977,audio_features,spotify:track:0xwpK0H2aL5YxREvcNw4Pe,https://api.spotify.com/v1/tracks/0xwpK0H2aL5YxREvcNw4Pe,https://api.spotify.com/v1/audio-analysis/0xwpK0H2aL5YxREvcNw4Pe,200087,4,58,Królowa dram
2ELxOAAcgZO6dqMPiDMjVV,SZUBIENICAPESTYCYDYBROŃ,Quebonafide,0.701,0.687,7,-6.63,0,0.184,0.396,0,0.0916,0.703,147.995,audio_features,spotify:track:2ELxOAAcgZO6dqMPiDMjVV,https://api.spotify.com/v1/tracks/2ELxOAAcgZO6dqMPiDMjVV,https://api.spotify.com/v1/audio-analysis/2ELxOAAcgZO6dqMPiDMjVV,231027,4,65,ROMANTIC PSYCHO
2pIZ5W6m2fBqWwnTEGx5mK,Niedostępny (prod. by Olek) (feat. DMN),Malik Montana,0.759,0.658,1,-9.185,0,0.127,0.388,2.3e-5,0.109,0.398,127.873,audio_features,spotify:track:2pIZ5W6m2fBqWwnTEGx5mK,https://api.spotify.com/v1/tracks/2pIZ5W6m2fBqWwnTEGx5mK,https://api.spotify.com/v1/audio-analysis/2pIZ5W6m2fBqWwnTEGx5mK,152812,4,67,Niedostępny (prod. by Olek) (feat. DMN)
0C1LsduE10DnOsZNiJxqD9,Młody Boss,Żabson,0.893,0.66,7,-6.521,1,0.0548,0.384,0.00919,0.105,0.67,111.989,audio_features,spotify:track:0C1LsduE10DnOsZNiJxqD9,https://api.spotify.com/v1/tracks/0C1LsduE10DnOsZNiJxqD9,https://api.spotify.com/v1/audio-analysis/0C1LsduE10DnOsZNiJxqD9,248571,4,65,Młody Boss
78L2RUFISfqkmZMTCLYQJC,100 dni do matury,Mata,0.687,0.828,6,-7.911,0,0.456,0.523,0,0.34,0.0999,159.934,audio_features,spotify:track:78L2RUFISfqkmZMTCLYQJC,https://api.spotify.com/v1/tracks/78L2RUFISfqkmZMTCLYQJC,https://api.spotify.com/v1/audio-analysis/78L2RUFISfqkmZMTCLYQJC,301573,4,67,100 dni do matury
3xlk3SVStmEGEWx5FtqpkW,Melodia,sanah,0.484,0.513,0,-7.424,0,0.0416,0.611,0,0.15,0.383,159.995,audio_features,spotify:track:3xlk3SVStmEGEWx5FtqpkW,https://api.spotify.com/v1/tracks/3xlk3SVStmEGEWx5FtqpkW,https://api.spotify.com/v1/audio-analysis/3xlk3SVStmEGEWx5FtqpkW,183340,4,59,Królowa dram
5VfxZFMY8Y5v47iZQMcIFI,NIEPŁACZĘPONOTREDAME,Quebonafide,0.582,0.745,11,-8.404,1,0.224,0.0873,2.48e-6,0.111,0.233,85.326,audio_features,spotify:track:5VfxZFMY8Y5v47iZQMcIFI,https://api.spotify.com/v1/tracks/5VfxZFMY8Y5v47iZQMcIFI,https://api.spotify.com/v1/audio-analysis/5VfxZFMY8Y5v47iZQMcIFI,212333,4,65,ROMANTIC PSYCHO
3ZjytV5BojgvkPnXdY5zV2,Patointeligencja,Mata,0.838,0.594,11,-8.314,0,0.345,0.242,0,0.0631,0.324,136.95,audio_features,spotify:track:3ZjytV5BojgvkPnXdY5zV2,https://api.spotify.com/v1/tracks/3ZjytV5BojgvkPnXdY5zV2,https://api.spotify.com/v1/audio-analysis/3ZjytV5BojgvkPnXdY5zV2,257400,4,62,100 dni do matury
23qZiN0yTTxvUGMSaw6RGt,Królowa dram,sanah,0.592,0.313,1,-10.956,1,0.0794,0.739,0.00194,0.106,0.254,99.733,audio_features,spotify:track:23qZiN0yTTxvUGMSaw6RGt,https://api.spotify.com/v1/tracks/23qZiN0yTTxvUGMSaw6RGt,https://api.spotify.com/v1/audio-analysis/23qZiN0yTTxvUGMSaw6RGt,185063,4,57,Królowa dram
0wLOfy7IW0Unl5gfo3KKV2,Rainman,Tymek,0.802,0.652,8,-5.142,1,0.356,0.18,0,0.266,0.452,154.035,audio_features,spotify:track:0wLOfy7IW0Unl5gfo3KKV2,https://api.spotify.com/v1/tracks/0wLOfy7IW0Unl5gfo3KKV2,https://api.spotify.com/v1/audio-analysis/0wLOfy7IW0Unl5gfo3KKV2,225982,4,59,FIT
2kYgryHD0pSjhorV2DOdxc,Drift,Bialas,0.794,0.504,5,-9.418,0,0.428,0.18,0,0.424,0.625,95.008,audio_features,spotify:track:2kYgryHD0pSjhorV2DOdxc,https://api.spotify.com/v1/tracks/2kYgryHD0pSjhorV2DOdxc,https://api.spotify.com/v1/audio-analysis/2kYgryHD0pSjhorV2DOdxc,166678,4,65,H8
4NwWyazGpdIDDeOPcgnNDj,GAZPROM,Quebonafide,0.708,0.815,10,-4.997,0,0.221,0.233,0,0.422,0.645,92.055,audio_features,spotify:track:4NwWyazGpdIDDeOPcgnNDj,https://api.spotify.com/v1/tracks/4NwWyazGpdIDDeOPcgnNDj,https://api.spotify.com/v1/audio-analysis/4NwWyazGpdIDDeOPcgnNDj,194827,4,64,ROMANTIC PSYCHO
0XthAWvbDoOunjDceV6Jq2,VOGUE,Bedoes,0.782,0.568,2,-8.074,1,0.0772,0.0711,0.0203,0.143,0.454,118.033,audio_features,spotify:track:0XthAWvbDoOunjDceV6Jq2,https://api.spotify.com/v1/tracks/0XthAWvbDoOunjDceV6Jq2,https://api.spotify.com/v1/audio-analysis/0XthAWvbDoOunjDceV6Jq2,218133,4,65,Opowieści z Doliny Smoków
25zU3Mo74b4uzIqop5Hc4T,ASPARTAM,Quebonafide,0.7,0.381,7,-9.857,1,0.116,0.513,0,0.366,0.468,130.109,audio_features,spotify:track:25zU3Mo74b4uzIqop5Hc4T,https://api.spotify.com/v1/tracks/25zU3Mo74b4uzIqop5Hc4T,https://api.spotify.com/v1/audio-analysis/25zU3Mo74b4uzIqop5Hc4T,204973,4,64,ROMANTIC PSYCHO
3PUaw2barOPVxzoFhuhr7A,#Hot16Challenge2,Young Igi,0.746,0.761,10,-5.498,0,0.186,0.0401,0,0.131,0.224,82.599,audio_features,spotify:track:3PUaw2barOPVxzoFhuhr7A,https://api.spotify.com/v1/tracks/3PUaw2barOPVxzoFhuhr7A,https://api.spotify.com/v1/audio-analysis/3PUaw2barOPVxzoFhuhr7A,81455,4,63,#Hot16Challenge2
0nGz7MLKPrnpGVxBxZnbie,Surfer,Be Vis,0.822,0.7,9,-6.959,1,0.186,0.116,0,0.24,0.508,120.064,audio_features,spotify:track:0nGz7MLKPrnpGVxBxZnbie,https://api.spotify.com/v1/tracks/0nGz7MLKPrnpGVxBxZnbie,https://api.spotify.com/v1/audio-analysis/0nGz7MLKPrnpGVxBxZnbie,155280,4,58,duch czasu
4bpShq8coki3AlMsXuFCDa,W PIĄTKI LEŻĘ W WANNIE,Taco Hemingway,0.793,0.496,0,-11.091,1,0.198,0.743,0,0.111,0.269,103.014,audio_features,spotify:track:4bpShq8coki3AlMsXuFCDa,https://api.spotify.com/v1/tracks/4bpShq8coki3AlMsXuFCDa,https://api.spotify.com/v1/audio-analysis/4bpShq8coki3AlMsXuFCDa,220080,4,64,"POCZTÓWKA Z WWA, LATO '19"
2sTuKKRZI1ciK5tflR00YE,GOMBAO 33,Mata,0.756,0.604,6,-8.77,0,0.235,0.354,0,0.135,0.215,125.991,audio_features,spotify:track:2sTuKKRZI1ciK5tflR00YE,https://api.spotify.com/v1/tracks/2sTuKKRZI1ciK5tflR00YE,https://api.spotify.com/v1/audio-analysis/2sTuKKRZI1ciK5tflR00YE,340107,4,64,100 dni do matury
0gwmifwzIBArZYYwUNCuJb,BLUE,Tiësto,0.744,0.725,11,-6.056,1,0.0303,0.0179,1e-5,0.212,0.902,118.035,audio_features,spotify:track:0gwmifwzIBArZYYwUNCuJb,https://api.spotify.com/v1/tracks/0gwmifwzIBArZYYwUNCuJb,https://api.spotify.com/v1/audio-analysis/0gwmifwzIBArZYYwUNCuJb,167859,4,58,The London Sessions
3rM7bxaGhahPf0bhRBlrXM,Język ciała,Tymek,0.72,0.722,1,-6.621,0,0.174,0.762,0,0.0706,0.686,127.972,audio_features,spotify:track:3rM7bxaGhahPf0bhRBlrXM,https://api.spotify.com/v1/tracks/3rM7bxaGhahPf0bhRBlrXM,https://api.spotify.com/v1/audio-analysis/3rM7bxaGhahPf0bhRBlrXM,201107,4,62,Klubowe
72sOrgrynSH73z4E41Ed0i,Poza kontrolą,Tymek,0.802,0.412,9,-9.593,0,0.157,0.533,0,0.0774,0.709,125.992,audio_features,spotify:track:72sOrgrynSH73z4E41Ed0i,https://api.spotify.com/v1/tracks/72sOrgrynSH73z4E41Ed0i,https://api.spotify.com/v1/audio-analysis/72sOrgrynSH73z4E41Ed0i,163413,4,62,Klubowe
38r67NnLgSMEGhilk9QhF4,Mogę Dziś Umierać,White 2115,0.841,0.611,3,-8.994,1,0.0973,0.136,3.96e-6,0.114,0.566,127.965,audio_features,spotify:track:38r67NnLgSMEGhilk9QhF4,https://api.spotify.com/v1/tracks/38r67NnLgSMEGhilk9QhF4,https://api.spotify.com/v1/audio-analysis/38r67NnLgSMEGhilk9QhF4,171253,4,61,Młody Książę
55sNf76dIok3ddZtFiNaaf,Jesteś ładniejsza niż na zdjęciach (na zawsze),Bedoes,0.426,0.4,1,-11.407,0,0.0908,0.706,0,0.115,0.221,170.004,audio_features,spotify:track:55sNf76dIok3ddZtFiNaaf,https://api.spotify.com/v1/tracks/55sNf76dIok3ddZtFiNaaf,https://api.spotify.com/v1/audio-analysis/55sNf76dIok3ddZtFiNaaf,217400,3,59,Opowieści z Doliny Smoków
3gG4bxTKqZgX199TF22Cko,Sexoholik,Żabson,0.874,0.838,9,-5.745,1,0.344,0.194,0,0.0776,0.644,150.075,audio_features,spotify:track:3gG4bxTKqZgX199TF22Cko,https://api.spotify.com/v1/tracks/3gG4bxTKqZgX199TF22Cko,https://api.spotify.com/v1/audio-analysis/3gG4bxTKqZgX199TF22Cko,160831,4,63,Sexoholik
7BGYwpS2RJ9Cp6YB6H0Xgd,Biblioteka Trap,Mata,0.58,0.721,1,-7.371,1,0.161,0.0937,4.82e-6,0.103,0.155,73.683,audio_features,spotify:track:7BGYwpS2RJ9Cp6YB6H0Xgd,https://api.spotify.com/v1/tracks/7BGYwpS2RJ9Cp6YB6H0Xgd,https://api.spotify.com/v1/audio-analysis/7BGYwpS2RJ9Cp6YB6H0Xgd,215680,4,60,100 dni do matury
30OnKqCINi9fRJyQTEZeDz,Będzie Lepiej,Miyo,0.764,0.8,1,-6.034,1,0.0471,0.322,0.00113,0.146,0.775,117.97,audio_features,spotify:track:30OnKqCINi9fRJyQTEZeDz,https://api.spotify.com/v1/tracks/30OnKqCINi9fRJyQTEZeDz,https://api.spotify.com/v1/audio-analysis/30OnKqCINi9fRJyQTEZeDz,185085,4,64,Będzie Lepiej
1avXTMCRBEGiiYUEIr019c,Milion,Tymek,0.754,0.669,0,-6.276,1,0.0449,0.542,0,0.64,0.565,113.007,audio_features,spotify:track:1avXTMCRBEGiiYUEIr019c,https://api.spotify.com/v1/tracks/1avXTMCRBEGiiYUEIr019c,https://api.spotify.com/v1/audio-analysis/1avXTMCRBEGiiYUEIr019c,195398,4,54,FIT
4pzRQIRRHXYsAryBKXALCF,hot coffee,schafter,0.724,0.576,0,-8.868,0,0.204,0.755,0,0.111,0.473,143.991,audio_features,spotify:track:4pzRQIRRHXYsAryBKXALCF,https://api.spotify.com/v1/tracks/4pzRQIRRHXYsAryBKXALCF,https://api.spotify.com/v1/audio-analysis/4pzRQIRRHXYsAryBKXALCF,171787,4,58,audiotele
3KeWngnWN1REq9d26ZanKj,Wybory,Jan-Rapowanie,0.657,0.739,5,-8.509,0,0.316,0.107,0,0.0883,0.406,110.027,audio_features,spotify:track:3KeWngnWN1REq9d26ZanKj,https://api.spotify.com/v1/tracks/3KeWngnWN1REq9d26ZanKj,https://api.spotify.com/v1/audio-analysis/3KeWngnWN1REq9d26ZanKj,272524,4,63,Plansze
